Date,S&P Price,S&P Dividend,CPI,Real Price,Real Dividend,Bond Price,Bond Real,Bond Change,S&P TR
1895.05,4.61,0.2,6.95,159.94,7,189.7311754,6578.266496,-1.32%,4.43%
1895.06,4.7,0.2,7.04,160.86,6.84,189.9884513,6502.975446,-1.14%,0.94%
1895.07,4.72,0.2,6.95,163.75,6.88,190.2820641,6597.366639,1.45%,2.15%
1895.08,4.79,0.2,6.85,168.49,6.92,190.6121713,6705.290961,1.64%,3.24%
1895.09,4.82,0.2,6.85,169.54,6.86,190.9789512,6718.193419,0.19%,0.97%
1895.1,4.75,0.19,6.85,167.08,6.8,191.3826031,6732.392952,0.21%,-1.11%
1895.11,4.59,0.19,6.85,161.45,6.74,191.8233479,6747.897323,0.23%,-3.03%
1895.12,4.32,0.19,6.76,154.1,6.78,192.3014276,6854.777827,1.58%,-4.20%
1896.01,4.27,0.19,6.66,154.49,6.85,192.8171064,6976.360311,1.77%,0.62%
1896.02,4.45,0.19,6.57,163.34,6.91,194.0670493,7117.770878,2.03%,6.10%
1896.03,4.38,0.19,6.57,160.77,6.88,195.2944032,7162.786371,0.63%,-1.22%
1896.04,4.42,0.19,6.47,164.62,6.95,196.4986355,7318.344158,2.17%,2.75%
1896.05,4.4,0.19,6.37,166.32,7.02,197.6792212,7477.891505,2.18%,1.38%
1896.06,4.32,0.19,6.28,165.77,7.1,198.8356431,7629.431277,2.03%,0.02%
1896.07,4.04,0.18,6.28,155.03,7.07,199.9673927,7672.857119,0.57%,-6.12%
1896.08,3.81,0.18,6.28,146.2,7.03,201.0739697,7715.31708,0.55%,-5.32%
1896.09,4.01,0.18,6.28,153.88,7,202.1548833,7756.792319,0.54%,5.65%
1896.1,4.1,0.18,6.47,152.7,6.77,203.2096518,7568.287508,-2.43%,-0.39%
1896.11,4.38,0.18,6.66,158.47,6.54,204.2378036,7389.575197,-2.36%,4.15%
1896.12,4.22,0.18,6.66,152.68,6.51,205.2388768,7425.795261,0.49%,-3.31%
1897.01,4.22,0.18,6.47,157.17,6.7,206.2124205,7680.121843,3.42%,3.30%
1897.02,4.18,0.18,6.47,155.68,6.7,206.7867894,7701.513489,0.28%,-0.59%
1897.03,4.19,0.18,6.47,156.05,6.7,207.3643391,7723.023601,0.28%,0.60%
1897.04,4.06,0.18,6.37,153.47,6.8,207.9450874,7866.232946,1.85%,-1.30%
1897.05,4.08,0.18,6.28,156.56,6.91,208.529052,8001.372623,1.72%,2.38%
1897.06,4.27,0.18,6.28,163.85,6.91,209.1162509,8023.903764,0.28%,5.02%
1897.07,4.46,0.18,6.28,171.14,6.91,209.7067022,8046.5597,0.28%,4.80%
1897.08,4.75,0.18,6.57,174.35,6.61,210.3004241,7713.160165,-4.14%,2.21%
1897.09,4.98,0.18,6.76,177.64,6.42,210.8974348,7517.651208,-2.53%,2.20%
1897.1,4.82,0.18,6.66,174.39,6.51,211.4977528,7652.249098,1.79%,-1.53%
1897.11,4.65,0.18,6.66,168.24,6.51,212.1013966,7674.089676,0.29%,-3.22%
1897.12,4.75,0.18,6.66,171.86,6.51,212.7083851,7696.051265,0.29%,2.47%
1898.01,4.88,0.18,6.66,176.56,6.57,213.3187369,7718.134545,0.29%,3.05%
1898.02,4.87,0.18,6.76,173.72,6.54,213.9797519,7627.523501,-1.17%,-1.30%
1898.03,4.65,0.19,6.76,165.87,6.6,214.6399962,7651.058575,0.31%,-4.21%
1898.04,4.57,0.19,6.76,163.01,6.66,215.2994501,7674.565474,0.31%,-1.39%
1898.05,4.87,0.19,7.23,162.29,6.27,215.9580938,7197.617427,-6.21%,-0.10%
1898.06,5.06,0.19,6.76,180.49,6.78,216.6159074,7721.491918,7.28%,11.54%
1898.07,5.08,0.19,6.66,183.8,6.94,217.2728711,7861.19999,1.81%,2.15%
1898.08,5.27,0.19,6.66,190.67,6.99,217.9289649,7884.938273,0.30%,4.05%
1898.09,5.26,0.2,6.66,190.31,7.06,218.584169,7908.644362,0.30%,0.12%
1898.1,5.15,0.2,6.66,186.33,7.12,219.2384634,7932.317537,0.30%,-1.78%
1898.11,5.32,0.2,6.66,192.48,7.17,219.891828,7955.957075,0.30%,3.62%
1898.12,5.65,0.2,6.76,201.54,7.13,220.544243,7861.521391,-1.19%,5.02%
1899.01,6.08,0.2,6.76,216.88,7.16,221.1956883,7884.742813,0.30%,7.91%
1899.02,6.31,0.2,6.95,218.92,7,221.605707,7683.404663,-2.55%,1.22%
1899.03,6.4,0.2,6.95,222.04,7.03,222.0363912,7698.337135,0.19%,1.69%
1899.04,6.48,0.2,7.04,221.78,6.96,222.4878561,7615.373752,-1.08%,0.15%
1899.05,6.21,0.2,7.04,212.53,6.99,222.9602227,7631.542042,0.21%,-3.91%
1899.06,6.07,0.21,7.14,204.97,6.92,223.4536179,7541.309237,-1.18%,-3.28%
1899.07,6.28,0.21,7.23,209.27,6.86,223.9681747,7464.583563,-1.02%,2.38%
1899.08,6.44,0.21,7.33,211.82,6.8,224.5040319,7380.36331,-1.13%,1.49%
1899.09,6.37,0.21,7.61,201.66,6.57,225.0613344,7126.459207,-3.44%,-4.53%
1899.1,6.34,0.21,7.71,198.23,6.51,225.6402332,7052.120631,-1.04%,-1.43%
1899.11,6.46,0.21,7.8,199.52,6.46,226.2408854,6989.30608,-0.89%,0.92%
1899.12,6.02,0.21,7.9,183.69,6.41,226.8634545,6919.823548,-0.99%,-7.66%
1900.01,6.1,0.22,7.9,186.13,6.64,227.5081102,6939.486935,0.28%,1.62%
1900.02,6.21,0.23,7.99,187.23,6.78,228.4443977,6889.557094,-0.72%,0.89%
1900.03,6.26,0.23,7.99,188.74,7.01,229.3791594,6917.748172,0.41%,1.11%
1900.04,6.34,0.24,7.99,191.15,7.24,230.3123449,6945.891715,0.41%,1.59%
1900.05,6.04,0.25,7.8,186.55,7.64,231.2439038,7143.865356,2.85%,-2.09%
1900.06,5.86,0.26,7.71,183.22,7.97,232.1737858,7256.319148,1.57%,-1.44%
1900.07,5.86,0.26,7.8,180.99,8.11,233.1019401,7201.266052,-0.76%,-0.85%
1900.08,5.94,0.27,7.71,185.73,8.44,234.0283162,7314.280321,1.57%,2.99%
1900.09,5.8,0.28,7.8,179.14,8.57,234.9528634,7258.447003,-0.76%,-3.17%
1900.1,6.01,0.29,7.71,187.91,8.91,235.8755307,7372.012843,1.56%,5.29%
1900.11,6.48,0.29,7.71,202.61,9.15,236.7962675,7400.789389,0.39%,8.22%
1900.12,6.87,0.3,7.61,217.49,9.5,237.7150227,7527.132177,1.71%,7.72%
1901.01,7.07,0.3,7.71,221.06,9.43,238.6317453,7458.155093,-0.92%,2.01%
1901.02,7.25,0.3,7.61,229.52,9.6,239.4133334,7580.908372,1.65%,4.18%
1901.03,7.51,0.31,7.61,237.75,9.66,240.204488,7605.959904,0.33%,3.93%
1901.04,8.14,0.31,7.52,260.96,9.83,241.0052868,7722.649063,1.53%,10.10%
1901.05,7.73,0.31,7.52,247.81,9.88,241.8158085,7748.621001,0.34%,-4.73%
1901.06,8.5,0.31,7.52,272.5,9.94,242.6361329,7774.907053,0.34%,10.30%
1901.07,7.93,0.31,7.61,251.05,9.87,243.466341,7709.244914,-0.84%,-7.57%
1901.08,8.04,0.31,7.71,251.39,9.8,244.3065149,7635.513356,-0.96%,0.46%
1901.09,8,0.32,7.8,247.08,9.73,245.1567378,7573.67739,-0.81%,-1.39%
1901.1,7.91,0.32,7.8,244.3,9.78,246.0170943,7600.256558,0.35%,-0.80%
1901.11,8.08,0.32,7.9,246.55,9.71,246.8876698,7530.605205,-0.92%,1.25%
1901.12,7.95,0.32,7.99,239.69,9.65,247.7685512,7472.345991,-0.77%,-2.45%
1902.01,8.12,0.32,7.9,247.77,9.79,248.6598265,7584.659798,1.50%,3.71%
1902.02,8.19,0.32,7.9,249.9,9.82,249.4962208,7610.171624,0.34%,1.19%
1902.03,8.2,0.32,7.9,250.21,9.84,250.3490272,7636.184057,0.34%,0.45%
1902.04,8.48,0.32,7.99,255.67,9.75,251.218394,7576.388328,-0.78%,2.51%
1902.05,8.46,0.32,8.09,252.07,9.66,252.1044723,7509.129588,-0.89%,-1.09%
1902.06,8.41,0.33,8.18,247.67,9.57,253.0074166,7453.109798,-0.75%,-1.43%
1902.07,8.6,0.33,8.18,253.26,9.59,253.9273847,7480.210284,0.36%,2.58%
1902.08,8.83,0.33,8.09,263.09,9.73,254.8645379,7591.34031,1.49%,4.20%
1902.09,8.85,0.33,8.18,260.62,9.64,255.8190407,7535.934813,-0.73%,-0.63%
1902.1,8.57,0.33,8.75,235.92,9.04,256.7910609,7071.791038,-6.16%,-9.17%
1902.11,8.24,0.33,8.47,234.48,9.37,257.7807702,7333.725956,3.70%,-0.29%
1902.12,8.05,0.33,8.56,226.53,9.29,258.7883434,7284.982564,-0.66%,-3.06%
1903.01,8.46,0.33,8.66,235.45,9.23,259.8139592,7229.398419,-0.76%,4.28%
1903.02,8.41,0.33,8.66,234.06,9.28,261.2236706,7268.624045,0.54%,-0.26%
1903.03,8.08,0.34,8.37,232.54,9.64,262.6201815,7560.668732,4.02%,-0.32%
1903.04,7.75,0.34,8.37,223.04,9.69,264.0031979,7600.484898,0.53%,-3.74%
1903.05,7.6,0.34,8.18,223.81,9.96,265.3724272,7817.359127,2.85%,0.71%
1903.06,7.18,0.34,8.18,211.44,10.01,266.7275785,7857.279267,0.51%,-5.16%
1903.07,6.85,0.34,8.18,201.73,10.06,268.0683629,7896.776185,0.50%,-4.20%
1903.08,6.63,0.34,8.18,195.25,10.11,269.3944933,7935.841426,0.49%,-2.80%
1903.09,6.47,0.35,8.28,188.34,10.04,270.7056848,7878.156612,-0.73%,-3.11%
1903.1,6.26,0.35,8.18,184.35,10.21,272.0016546,8012.643362,1.71%,-1.67%
1903.11,6.28,0.35,8.09,187.12,10.38,273.2821221,8139.922511,1.59%,1.96%
1903.12,6.57,0.35,8.09,195.76,10.43,274.5468091,8177.592205,0.46%,5.08%
1904.01,6.68,0.35,8.28,194.46,10.09,275.7954398,8026.280161,-1.85%,-0.22%
1904.02,6.5,0.34,8.47,184.97,9.77,276.8272902,7875.589332,-1.88%,-4.45%
1904.03,6.48,0.34,8.37,186.49,9.79,277.8597376,7999.4059,1.57%,1.26%
1904.04,6.64,0.34,8.28,193.29,9.8,278.8927597,8116.419279,1.46%,4.08%
1904.05,6.5,0.33,8.09,193.67,9.93,279.9263345,8337.825593,2.73%,0.62%
1904.06,6.51,0.33,8.09,193.97,9.83,280.9604395,8368.627223,0.37%,0.58%
1904.07,6.78,0.33,8.09,202.01,9.73,281.9950525,8399.443981,0.37%,4.57%
1904.08,7.01,0.32,8.18,206.44,9.52,283.0301507,8337.521557,-0.74%,2.59%
1904.09,7.32,0.32,8.28,213.09,9.32,284.0657117,8266.964053,-0.85%,3.61%
1904.1,7.75,0.32,8.28,225.61,9.22,285.1017128,8297.11406,0.36%,6.24%
1904.11,8.17,0.31,8.47,232.49,8.92,286.138131,8140.477805,-1.89%,3.39%
1904.12,8.25,0.31,8.47,234.77,8.82,287.1749435,8169.97457,0.36%,1.30%
1905.01,8.43,0.31,8.47,239.89,8.87,288.2121273,8199.481898,0.36%,2.49%
1905.02,8.8,0.31,8.47,250.42,8.92,288.9387201,8220.153078,0.25%,4.70%
1905.03,9.05,0.32,8.37,260.46,9.07,289.6935038,8340.092535,1.46%,4.31%
1905.04,8.94,0.32,8.37,257.29,9.11,290.4766865,8362.63987,0.27%,-0.93%
1905.05,8.5,0.32,8.28,247.44,9.27,291.2884847,8477.163322,1.37%,-3.53%
1905.06,8.6,0.32,8.28,250.35,9.32,292.1291235,8501.627839,0.29%,1.49%
1905.07,8.87,0.32,8.28,258.21,9.36,292.9988362,8526.938473,0.30%,3.45%
1905.08,9.2,0.32,8.37,264.77,9.3,293.8978648,8461.133426,-0.77%,2.84%
1905.09,9.23,0.33,8.28,268.69,9.46,294.82646,8580.12652,1.41%,1.77%
1905.1,9.36,0.33,8.28,272.47,9.51,295.7848815,8608.018785,0.33%,1.70%
1905.11,9.31,0.33,8.37,267.94,9.45,296.7733977,8543.9182,-0.74%,-1.37%
1905.12,9.54,0.33,8.47,271.47,9.39,297.7922864,8472.032334,-0.84%,1.61%
1906.01,9.87,0.34,8.47,280.87,9.56,298.8418342,8501.891411,0.35%,3.75%
1906.02,9.8,0.34,8.47,278.87,9.72,300.0392911,8535.958424,0.40%,-0.43%
1906.03,9.56,0.35,8.47,272.04,9.89,301.2574768,8570.61516,0.41%,-2.16%
1906.04,9.43,0.35,8.47,268.34,10.05,302.4966035,8605.867658,0.41%,-1.06%
1906.05,9.18,0.36,8.56,258.33,10.11,303.7568879,8550.86285,-0.64%,-3.42%
1906.06,9.3,0.37,8.56,261.7,10.27,305.0385505,8586.942102,0.42%,1.63%
1906.07,9.06,0.37,8.28,263.74,10.79,306.3418165,8915.249817,3.82%,1.11%
1906.08,9.73,0.38,8.47,276.88,10.72,307.6669152,8752.960279,-1.82%,5.32%
1906.09,10.03,0.38,8.56,282.25,10.76,309.0140807,8698.85467,-0.62%,2.26%
1906.1,9.73,0.39,8.75,267.85,10.69,310.3835511,8547.679219,-1.74%,-4.78%
1906.11,9.93,0.39,8.85,270.42,10.74,311.7755696,8488.997026,-0.69%,1.29%
1906.12,9.84,0.4,8.94,265.12,10.78,313.1903837,8441.671946,-0.56%,-1.63%
1907.01,9.56,0.4,8.85,260.34,10.98,314.6282459,8566.669437,1.48%,-1.46%
1907.02,9.26,0.41,9.04,246.86,10.84,316.4682301,8435.663717,-1.53%,-4.83%
1907.03,8.35,0.41,8.94,224.97,11.05,318.2991182,8579.37177,1.70%,-8.50%
1907.04,8.39,0.41,8.94,226.05,11.14,320.1206274,8628.46837,0.57%,0.89%
1907.05,8.1,0.42,9.13,213.69,10.99,321.9324751,8496.725382,-1.53%,-5.06%
1907.06,7.84,0.42,9.23,204.7,10.97,323.7343788,8451.712033,-0.53%,-3.78%
1907.07,8.14,0.42,9.23,212.53,11.05,325.5260564,8498.487241,0.55%,4.27%
1907.08,7.53,0.43,9.23,196.6,11.14,327.3072259,8544.988116,0.55%,-7.06%
1907.09,7.45,0.43,9.23,194.52,11.23,329.077606,8591.20731,0.54%,-0.59%
1907.1,6.64,0.43,9.32,171.6,11.2,330.8369155,8553.731655,-0.44%,-11.30%
1907.11,6.25,0.44,8.94,168.39,11.77,332.5848742,8964.427225,4.80%,-1.33%
1907.12,6.57,0.44,8.75,180.86,12.11,334.3212023,9206.900245,2.70%,7.99%
1908.01,6.85,0.44,8.66,190.64,12.15,336.0456205,9350.566401,1.56%,5.97%
1908.02,6.6,0.43,8.56,185.73,12.19,337.9438502,9513.237822,1.74%,-2.04%
1908.03,6.87,0.43,8.56,193.32,12.1,339.8141323,9565.886917,0.55%,4.63%
1908.04,7.24,0.43,8.66,201.5,11.88,341.6558821,9506.67355,-0.62%,4.75%
1908.05,7.63,0.42,8.66,212.35,11.78,343.4685217,9557.11077,0.53%,5.88%
1908.06,7.64,0.42,8.66,212.63,11.69,345.2514799,9606.722096,0.52%,0.59%
1908.07,7.92,0.42,8.75,218.02,11.47,347.0041925,9556.178201,-0.53%,2.99%
1908.08,8.26,0.41,8.75,227.38,11.38,348.726103,9603.598041,0.50%,4.73%
1908.09,8.17,0.41,8.75,224.91,11.29,350.4166623,9650.154499,0.48%,-0.67%
1908.1,8.27,0.41,8.85,225.21,11.08,352.0753296,9586.275247,-0.66%,0.55%
1908.11,8.83,0.4,8.94,237.9,10.87,353.701572,9533.60254,-0.55%,6.04%
1908.12,9.03,0.4,9.04,240.73,10.66,355.2948657,9470.612599,-0.66%,1.57%
1909.01,9.06,0.4,8.94,244.1,10.87,356.8546952,9618.591202,1.56%,1.77%
1909.02,8.8,0.41,9.04,234.6,10.84,357.5165979,9529.834297,-0.92%,-3.52%
1909.03,8.92,0.41,9.04,237.8,10.93,358.2202259,9548.589954,0.20%,1.75%
1909.04,9.32,0.41,9.23,243.34,10.79,358.9658148,9371.496804,-1.85%,2.71%
1909.05,9.63,0.42,9.32,248.87,10.77,359.7536147,9301.367947,-0.75%,2.64%
1909.06,9.8,0.42,9.42,250.7,10.74,360.5838905,9223.866067,-0.83%,1.10%
1909.07,9.94,0.42,9.42,254.28,10.83,361.4569224,9246.198536,0.24%,1.79%
1909.08,10.18,0.43,9.51,257.82,10.81,362.3730053,9181.907042,-0.70%,1.75%
1909.09,10.19,0.43,9.61,255.52,10.78,363.3324498,9110.4194,-0.78%,-0.54%
1909.1,10.23,0.43,9.8,251.54,10.65,364.3355818,8958.454299,-1.67%,-1.21%
1909.11,10.18,0.44,9.9,247.9,10.63,365.3827427,8893.452865,-0.73%,-1.09%
1909.12,10.3,0.44,9.99,248.44,10.61,366.4742901,8839.660688,-0.60%,0.58%
1910.01,10.08,0.44,9.9,245.47,10.78,367.6105975,8947.679075,1.22%,-0.84%
1910.02,9.72,0.45,9.9,236.7,10.84,369.5591367,8995.106717,0.53%,-3.21%
1910.03,9.96,0.45,10.09,237.97,10.69,371.4859928,8871.740854,-1.37%,0.92%
1910.04,9.72,0.45,10.18,230.07,10.65,373.3907175,8838.393029,-0.38%,-2.95%
1910.05,9.56,0.45,9.99,230.59,10.91,375.2728663,9051.889567,2.42%,0.61%
1910.06,9.1,0.46,9.9,221.6,11.08,377.1319979,9179.430922,1.41%,-3.50%
1910.07,8.64,0.46,9.9,210.4,11.14,378.9676748,9224.111485,0.49%,-4.64%
1910.08,8.85,0.46,9.8,217.61,11.31,380.7794637,9362.784186,1.50%,3.87%
1910.09,8.91,0.46,9.7,221.23,11.48,382.5669349,9503.712021,1.51%,2.10%
1910.1,9.32,0.47,9.42,238.42,11.9,384.3296633,9831.291506,3.45%,8.20%
1910.11,9.31,0.47,9.23,243.08,12.21,386.0672281,10079.03161,2.52%,2.37%
1910.12,9.05,0.47,9.23,236.29,12.27,387.779213,10123.72629,0.44%,-2.37%
1911.01,9.27,0.47,9.23,242.04,12.27,389.4652066,10167.74241,0.43%,2.87%
1911.02,9.43,0.47,8.94,254.07,12.66,390.6631652,10529.85805,3.56%,5.39%
1911.03,9.32,0.47,9.04,248.46,12.53,391.874331,10445.66172,-0.80%,-1.79%
1911.04,9.28,0.47,8.75,255.46,12.94,393.0988036,10825.58165,3.64%,3.24%
1911.05,9.48,0.47,8.75,260.97,12.94,394.3366838,10859.67174,0.31%,2.58%
1911.06,9.67,0.47,8.75,266.2,12.94,395.588074,10894.13388,0.32%,2.42%
1911.07,9.63,0.47,8.85,262.25,12.8,396.8530777,10805.47973,-0.81%,-1.08%
1911.08,9.17,0.47,9.13,241.92,12.4,398.1317997,10507.84506,-2.75%,-7.35%
1911.09,8.67,0.47,9.23,226.37,12.27,399.4243462,10427.74501,-0.76%,-6.00%
1911.1,8.72,0.47,9.23,227.68,12.27,400.7308247,10461.85316,0.33%,1.03%
1911.11,9.07,0.47,9.13,239.28,12.4,402.0513442,10611.29313,1.43%,5.54%
1911.12,9.11,0.47,9.04,242.86,12.53,403.3860149,10752.51304,1.33%,1.93%
1912.01,9.12,0.47,9.13,240.6,12.42,404.7349486,10682.12118,-0.65%,-0.50%
1912.02,9.04,0.47,9.23,236.03,12.32,405.8166478,10594.6284,-0.82%,-1.47%
1912.03,9.3,0.47,9.42,237.91,12.09,406.9382581,10409.62752,-1.75%,1.23%
1912.04,9.59,0.47,9.7,238.12,11.75,408.1000902,10138.00561,-2.61%,0.51%
1912.05,9.58,0.47,9.7,237.87,11.77,409.3024662,10167.87499,0.29%,0.31%
1912.06,9.58,0.48,9.61,240.22,11.91,410.5457207,10294.27374,1.24%,1.40%
1912.07,9.59,0.48,9.61,240.47,11.93,411.8302001,10326.48156,0.31%,0.52%
1912.08,9.81,0.48,9.7,243.58,11.84,413.1562631,10263.61085,-0.61%,1.71%
1912.09,9.86,0.48,9.8,242.44,11.74,414.524281,10192.51759,-0.69%,-0.06%
1912.1,9.84,0.48,9.8,241.95,11.76,415.9346376,10227.19611,0.34%,0.20%
1912.11,9.73,0.48,9.8,239.25,11.78,417.3877298,10262.92542,0.35%,-0.71%
1912.12,9.38,0.48,9.7,232.9,11.92,418.883967,10405.89824,1.39%,-2.24%
1913.01,9.3,0.48,9.8,228.67,11.8,420.4237724,10337.57706,-0.66%,-1.39%
1913.02,8.97,0.48,9.8,220.56,11.8,422.7112225,10393.82195,0.54%,-3.12%
1913.03,8.8,0.48,9.8,216.38,11.8,424.9817067,10449.64969,0.54%,-1.45%
1913.04,8.79,0.48,9.8,216.13,11.8,427.2348171,10505.05022,0.53%,0.34%
1913.05,8.55,0.48,9.7,212.4,11.92,429.4701471,10668.87969,1.56%,-1.27%
1913.06,8.12,0.48,9.8,199.66,11.8,431.6872919,10614.52976,-0.51%,-5.53%
1913.07,8.23,0.48,9.9,200.32,11.68,433.8858482,10560.82537,-0.51%,0.82%
1913.08,8.45,0.48,9.9,205.67,11.68,436.0654143,10613.87623,0.50%,3.16%
1913.09,8.53,0.48,10,205.55,11.57,438.2255909,10559.7906,-0.51%,0.41%
1913.1,8.26,0.48,10,199.04,11.57,440.3659801,10611.36691,0.49%,-2.70%
1913.11,8.05,0.48,10.1,192.06,11.45,442.4861866,10556.88801,-0.51%,-3.02%
1913.12,8.04,0.48,10,193.74,11.57,444.5858172,10713.05106,1.48%,1.37%
1914.01,8.37,0.48,10,201.69,11.45,446.6644811,10763.14,0.47%,4.60%
1914.02,8.48,0.47,9.9,206.4,11.44,448.7152462,10921.77442,1.47%,2.81%
1914.03,8.32,0.47,9.9,202.51,11.32,450.744824,10971.17455,0.45%,-1.42%
1914.04,8.12,0.46,9.8,199.66,11.31,452.7528408,11132.49937,1.47%,-0.94%
1914.05,8.17,0.46,9.9,198.86,11.07,454.7389254,11068.39138,-0.58%,0.07%
1914.06,8.13,0.45,9.9,197.89,10.95,456.7027098,11116.19009,0.43%,-0.02%
1914.07,7.68,0.45,10,185.06,10.72,458.6438286,11051.80274,-0.58%,-6.02%
1914.08,7.68,0.44,10.2,181.43,10.39,460.5619195,10880.41412,-1.55%,-1.48%
1914.09,7.68,0.44,10.2,181.43,10.28,462.4566235,10925.17502,0.41%,0.48%
1914.1,7.68,0.43,10.1,183.23,10.26,464.3275847,11077.98268,1.40%,1.46%
1914.11,7.68,0.43,10.2,181.43,10.04,466.1744506,11013.00577,-0.59%,-0.52%
1914.12,7.35,0.42,10.1,175.36,10.02,467.9968724,11165.52498,1.38%,-2.88%
1915.01,7.48,0.42,10.1,178.46,10.04,469.7945045,11208.41311,0.38%,2.24%
1915.02,7.38,0.42,10,177.83,10.16,471.2269303,11355.01397,1.31%,0.12%
1915.03,7.57,0.42,9.9,184.25,10.28,472.6633964,11504.67481,1.32%,4.09%
1915.04,8.14,0.42,10,196.15,10.2,474.1039132,11424.33976,-0.70%,6.92%
1915.05,7.95,0.42,10.1,189.67,10.12,475.5484909,11345.6924,-0.69%,-2.87%
1915.06,8.04,0.43,10.1,191.82,10.14,476.99714,11380.25444,0.30%,1.58%
1915.07,8.01,0.43,10.1,191.1,10.16,478.4498709,11414.91387,0.30%,0.07%
1915.08,8.35,0.43,10.1,199.22,10.18,479.9066939,11449.67092,0.30%,4.69%
1915.09,8.66,0.43,10.1,206.61,10.2,481.3676196,11484.52586,0.30%,4.14%
1915.1,9.14,0.43,10.2,215.93,10.12,482.8326583,11406.54286,-0.68%,4.92%
1915.11,9.46,0.43,10.3,221.32,10.04,484.3018206,11330.17056,-0.67%,2.89%
1915.12,9.48,0.43,10.3,221.78,10.06,485.7751169,11364.63812,0.30%,0.59%
1916.01,9.33,0.44,10.4,216.18,10.21,487.2525579,11289.59492,-0.66%,-2.15%
1916.02,9.2,0.45,10.4,213.16,10.47,488.5112638,11318.75901,0.26%,-1.00%
1916.03,9.17,0.46,10.5,210.44,10.61,489.7940184,11240.39955,-0.69%,-0.87%
1916.04,9.07,0.47,10.6,206.19,10.76,491.1009931,11164.06915,-0.68%,-1.60%
1916.05,9.27,0.48,10.7,208.76,10.9,492.4323625,11089.71487,-0.67%,1.68%
1916.06,9.36,0.5,10.8,208.84,11.04,493.788305,11017.28579,-0.65%,0.47%
1916.07,9.23,0.51,10.8,205.94,11.29,495.1690027,11048.09158,0.28%,-0.95%
1916.08,9.3,0.52,10.9,205.6,11.42,496.5746411,10977.80748,-0.64%,0.29%
1916.09,9.68,0.53,11.1,210.14,11.45,498.0054096,10811.06933,-1.52%,2.67%
1916.1,9.98,0.54,11.3,212.82,11.48,499.4615011,10650.77341,-1.48%,1.73%
1916.11,10.21,0.55,11.5,213.94,11.51,500.9431126,10496.58774,-1.45%,0.98%
1916.12,9.8,0.56,11.6,203.58,11.63,502.4504447,10437.41175,-0.56%,-4.39%
1917.01,9.57,0.57,11.7,197.1,11.76,503.9837019,10379.78126,-0.55%,-2.71%
1917.02,9.03,0.58,12,181.33,11.68,505.1295139,10143.2953,-2.28%,-7.50%
1917.03,9.31,0.59,12,186.95,11.9,506.3394638,10167.5918,0.24%,3.64%
1917.04,9.17,0.6,12.6,175.37,11.54,507.6139899,9707.795261,-4.52%,-5.66%
1917.05,8.86,0.61,12.8,166.79,11.56,508.953555,9581.329007,-1.30%,-4.34%
1917.06,9.04,0.63,13,167.56,11.58,510.358647,9459.968623,-1.27%,1.04%
1917.07,8.79,0.64,12.8,165.48,11.97,511.8297789,9635.475494,1.86%,-0.67%
